Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2694A,27/01/2021 00:00:00,09:44:59,38,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,09:59:59,39,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,10:14:59,40,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,10:29:59,41,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,10:44:59,42,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,10:59:59,43,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,11:14:59,44,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,11:29:59,45,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,11:44:59,46,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,11:59:59,47,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,12:14:59,48,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,12:29:59,49,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,12:44:59,50,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,12:59:59,51,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,13:14:59,52,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,13:29:59,53,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,13:44:59,54,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,13:59:59,55,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,14:14:59,56,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,14:29:59,57,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,14:44:59,58,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,14:59:59,59,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,15:14:59,60,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,15:29:59,61,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,15:44:59,62,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,15:59:59,63,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,16:14:59,64,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,16:29:59,65,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,16:44:59,66,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,16:59:59,67,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,17:14:59,68,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,17:29:59,69,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,17:44:59,70,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,17:59:59,71,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,18:14:59,72,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,18:29:59,73,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,18:44:59,74,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,18:59:59,75,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,19:14:59,76,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,19:29:59,77,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,19:44:59,78,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,19:59:59,79,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,20:14:59,80,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,20:29:59,81,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,20:44:59,82,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,20:59:59,83,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,21:14:59,84,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,21:29:59,85,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,21:44:59,86,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,21:59:59,87,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,22:14:59,88,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,22:29:59,89,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,22:44:59,90,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,22:59:59,91,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,23:14:59,92,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,23:29:59,93,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,23:44:59,94,,,,,,,,,,,,,,,,,,,,
M4/2694A,27/01/2021 00:00:00,23:59:59,95,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,00:14:59,0,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,00:29:59,1,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,00:44:59,2,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,00:59:59,3,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,01:14:59,4,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,01:29:59,5,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,01:44:59,6,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,01:59:59,7,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,02:14:59,8,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,02:29:59,9,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,02:44:59,10,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,02:59:59,11,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,03:14:59,12,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,03:29:59,13,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,03:44:59,14,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,03:59:59,15,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,04:14:59,16,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,04:29:59,17,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,04:44:59,18,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,04:59:59,19,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,05:14:59,20,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,05:29:59,21,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,05:44:59,22,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,05:59:59,23,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,06:14:59,24,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,06:29:59,25,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,06:44:59,26,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,06:59:59,27,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,07:14:59,28,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,07:29:59,29,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,07:44:59,30,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,07:59:59,31,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,08:14:59,32,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,08:29:59,33,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,08:44:59,34,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,08:59:59,35,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,09:14:59,36,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,09:29:59,37,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,09:44:59,38,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,09:59:59,39,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,10:14:59,40,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,10:29:59,41,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,10:44:59,42,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,10:59:59,43,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,11:14:59,44,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,11:29:59,45,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,11:44:59,46,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,11:59:59,47,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,12:14:59,48,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,12:29:59,49,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,12:44:59,50,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,12:59:59,51,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,13:14:59,52,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,13:29:59,53,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,13:44:59,54,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,13:59:59,55,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,14:14:59,56,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,14:29:59,57,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,14:44:59,58,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,14:59:59,59,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,15:14:59,60,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,15:29:59,61,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,15:44:59,62,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,15:59:59,63,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,16:14:59,64,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,16:29:59,65,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,16:44:59,66,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,16:59:59,67,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,17:14:59,68,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,17:29:59,69,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,17:44:59,70,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,17:59:59,71,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,18:14:59,72,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,18:29:59,73,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,18:44:59,74,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,18:59:59,75,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,19:14:59,76,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,19:29:59,77,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,19:44:59,78,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,19:59:59,79,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,20:14:59,80,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,20:29:59,81,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,20:44:59,82,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,20:59:59,83,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,21:14:59,84,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,21:29:59,85,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,21:44:59,86,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,21:59:59,87,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,22:14:59,88,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,22:29:59,89,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,22:44:59,90,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,22:59:59,91,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,23:14:59,92,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,23:29:59,93,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,23:44:59,94,,,,,,,,,,,,,,,,,,,,
M4/2694A,28/01/2021 00:00:00,23:59:59,95,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,00:14:59,0,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,00:29:59,1,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,00:44:59,2,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,00:59:59,3,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,01:14:59,4,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,01:29:59,5,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,01:44:59,6,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,01:59:59,7,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,02:14:59,8,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,02:29:59,9,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,02:44:59,10,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,02:59:59,11,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,03:14:59,12,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,03:29:59,13,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,03:44:59,14,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,03:59:59,15,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,04:14:59,16,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,04:29:59,17,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,04:44:59,18,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,04:59:59,19,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,05:14:59,20,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,05:29:59,21,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,05:44:59,22,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,05:59:59,23,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,06:14:59,24,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,06:29:59,25,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,06:44:59,26,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,06:59:59,27,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,07:14:59,28,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,07:29:59,29,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,07:44:59,30,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,07:59:59,31,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,08:14:59,32,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,08:29:59,33,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,08:44:59,34,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,08:59:59,35,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,09:14:59,36,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,09:29:59,37,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,09:44:59,38,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,09:59:59,39,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,10:14:59,40,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,10:29:59,41,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,10:44:59,42,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,10:59:59,43,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,11:14:59,44,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,11:29:59,45,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,11:44:59,46,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,11:59:59,47,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,12:14:59,48,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,12:29:59,49,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,12:44:59,50,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,12:59:59,51,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,13:14:59,52,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,13:29:59,53,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,13:44:59,54,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,13:59:59,55,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,14:14:59,56,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,14:29:59,57,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,14:44:59,58,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,14:59:59,59,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,15:14:59,60,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,15:29:59,61,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,15:44:59,62,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,15:59:59,63,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,16:14:59,64,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,16:29:59,65,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,16:44:59,66,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,16:59:59,67,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,17:14:59,68,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,17:29:59,69,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,17:44:59,70,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,17:59:59,71,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,18:14:59,72,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,18:29:59,73,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,18:44:59,74,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,18:59:59,75,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,19:14:59,76,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,19:29:59,77,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,19:44:59,78,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,19:59:59,79,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,20:14:59,80,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,20:29:59,81,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,20:44:59,82,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,20:59:59,83,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,21:14:59,84,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,21:29:59,85,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,21:44:59,86,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,21:59:59,87,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,22:14:59,88,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,22:29:59,89,,,,,,,,,,,,,,,,,,,,
M4/2694A,29/01/2021 00:00:00,22:44:59,90,,,,,,,,,,,,,,,,,,,,
