Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2694B,01/01/2024 00:00:00,00:14:00,0,33,2,8,5,,,,,,,,,,,,,,,62,48
M4/2694B,01/01/2024 00:00:00,00:29:00,1,28,2,5,20,,,,,,,,,,,,,,,61,55
M4/2694B,01/01/2024 00:00:00,00:44:00,2,73,2,7,13,,,,,,,,,,,,,,,61,95
M4/2694B,01/01/2024 00:00:00,00:59:00,3,92,2,5,2,,,,,,,,,,,,,,,61,101
M4/2694B,01/01/2024 00:00:00,01:14:00,4,101,3,5,11,,,,,,,,,,,,,,,62,120
M4/2694B,01/01/2024 00:00:00,01:29:00,5,76,3,2,3,,,,,,,,,,,,,,,63,84
M4/2694B,01/01/2024 00:00:00,01:44:00,6,68,0,0,1,,,,,,,,,,,,,,,62,69
M4/2694B,01/01/2024 00:00:00,01:59:00,7,63,3,10,1,,,,,,,,,,,,,,,61,77
M4/2694B,01/01/2024 00:00:00,02:14:00,8,39,3,12,42,,,,,,,,,,,,,,,58,96
M4/2694B,01/01/2024 00:00:00,02:29:00,9,45,1,10,25,,,,,,,,,,,,,,,60,81
M4/2694B,01/01/2024 00:00:00,02:44:00,10,60,0,12,11,,,,,,,,,,,,,,,60,83
M4/2694B,01/01/2024 00:00:00,02:59:00,11,30,1,4,27,,,,,,,,,,,,,,,60,62
M4/2694B,01/01/2024 00:00:00,03:14:00,12,33,2,3,9,,,,,,,,,,,,,,,61,47
M4/2694B,01/01/2024 00:00:00,03:29:00,13,30,1,0,1,,,,,,,,,,,,,,,60,32
M4/2694B,01/01/2024 00:00:00,03:44:00,14,47,1,2,4,,,,,,,,,,,,,,,61,54
M4/2694B,01/01/2024 00:00:00,03:59:00,15,25,4,9,22,,,,,,,,,,,,,,,59,60
M4/2694B,01/01/2024 00:00:00,04:14:00,16,25,0,0,14,,,,,,,,,,,,,,,59,39
M4/2694B,01/01/2024 00:00:00,04:29:00,17,26,1,4,5,,,,,,,,,,,,,,,60,36
M4/2694B,01/01/2024 00:00:00,04:44:00,18,42,3,3,10,,,,,,,,,,,,,,,60,58
M4/2694B,01/01/2024 00:00:00,04:59:00,19,56,0,3,1,,,,,,,,,,,,,,,61,60
M4/2694B,01/01/2024 00:00:00,05:14:00,20,62,1,4,3,,,,,,,,,,,,,,,63,70
M4/2694B,01/01/2024 00:00:00,05:29:00,21,58,0,1,10,,,,,,,,,,,,,,,64,69
M4/2694B,01/01/2024 00:00:00,05:44:00,22,62,0,4,5,,,,,,,,,,,,,,,65,71
M4/2694B,01/01/2024 00:00:00,05:59:00,23,61,1,1,6,,,,,,,,,,,,,,,64,69
M4/2694B,01/01/2024 00:00:00,06:14:00,24,56,1,2,4,,,,,,,,,,,,,,,63,63
M4/2694B,01/01/2024 00:00:00,06:29:00,25,85,0,0,7,,,,,,,,,,,,,,,64,92
M4/2694B,01/01/2024 00:00:00,06:44:00,26,77,1,2,5,,,,,,,,,,,,,,,67,85
M4/2694B,01/01/2024 00:00:00,06:59:00,27,72,1,2,3,,,,,,,,,,,,,,,65,78
M4/2694B,01/01/2024 00:00:00,07:14:00,28,95,2,2,5,,,,,,,,,,,,,,,64,104
M4/2694B,01/01/2024 00:00:00,07:29:00,29,86,1,4,4,,,,,,,,,,,,,,,67,95
M4/2694B,01/01/2024 00:00:00,07:44:00,30,104,1,4,6,,,,,,,,,,,,,,,65,115
M4/2694B,01/01/2024 00:00:00,07:59:00,31,87,0,5,7,,,,,,,,,,,,,,,64,99
M4/2694B,01/01/2024 00:00:00,08:14:00,32,131,1,2,13,,,,,,,,,,,,,,,66,147
M4/2694B,01/01/2024 00:00:00,08:29:00,33,129,1,3,7,,,,,,,,,,,,,,,64,140
M4/2694B,01/01/2024 00:00:00,08:44:00,34,142,1,3,5,,,,,,,,,,,,,,,64,151
M4/2694B,01/01/2024 00:00:00,08:59:00,35,135,3,2,6,,,,,,,,,,,,,,,66,146
M4/2694B,01/01/2024 00:00:00,09:14:00,36,178,3,2,13,,,,,,,,,,,,,,,65,196
M4/2694B,01/01/2024 00:00:00,09:29:00,37,221,0,11,15,,,,,,,,,,,,,,,66,247
M4/2694B,01/01/2024 00:00:00,09:44:00,38,209,0,3,5,,,,,,,,,,,,,,,66,217
M4/2694B,01/01/2024 00:00:00,09:59:00,39,264,3,0,9,,,,,,,,,,,,,,,66,276
M4/2694B,01/01/2024 00:00:00,10:14:00,40,271,6,6,5,,,,,,,,,,,,,,,68,288
M4/2694B,01/01/2024 00:00:00,10:29:00,41,360,3,9,6,,,,,,,,,,,,,,,67,378
M4/2694B,01/01/2024 00:00:00,10:44:00,42,409,7,10,13,,,,,,,,,,,,,,,67,439
M4/2694B,01/01/2024 00:00:00,10:59:00,43,515,2,10,12,,,,,,,,,,,,,,,69,539
M4/2694B,01/01/2024 00:00:00,11:14:00,44,574,7,14,10,,,,,,,,,,,,,,,68,605
M4/2694B,01/01/2024 00:00:00,11:29:00,45,683,6,17,5,,,,,,,,,,,,,,,67,711
M4/2694B,01/01/2024 00:00:00,11:44:00,46,717,10,14,9,,,,,,,,,,,,,,,68,750
M4/2694B,01/01/2024 00:00:00,11:59:00,47,788,15,24,16,,,,,,,,,,,,,,,70,843
M4/2694B,01/01/2024 00:00:00,12:14:00,48,867,11,20,15,,,,,,,,,,,,,,,70,913
M4/2694B,01/01/2024 00:00:00,12:29:00,49,907,10,17,12,,,,,,,,,,,,,,,69,946
M4/2694B,01/01/2024 00:00:00,12:44:00,50,1026,14,18,17,,,,,,,,,,,,,,,69,1075
M4/2694B,01/01/2024 00:00:00,12:59:00,51,1025,12,22,5,,,,,,,,,,,,,,,70,1064
M4/2694B,01/01/2024 00:00:00,13:14:00,52,1002,16,23,5,,,,,,,,,,,,,,,69,1046
M4/2694B,01/01/2024 00:00:00,13:29:00,53,1028,13,29,9,,,,,,,,,,,,,,,69,1079
M4/2694B,01/01/2024 00:00:00,13:44:00,54,1052,17,25,15,,,,,,,,,,,,,,,68,1109
M4/2694B,01/01/2024 00:00:00,13:59:00,55,1129,11,34,13,,,,,,,,,,,,,,,69,1187
M4/2694B,01/01/2024 00:00:00,14:14:00,56,1125,8,25,11,,,,,,,,,,,,,,,69,1169
M4/2694B,01/01/2024 00:00:00,14:29:00,57,1032,16,27,13,,,,,,,,,,,,,,,69,1088
M4/2694B,01/01/2024 00:00:00,14:44:00,58,1042,14,24,13,,,,,,,,,,,,,,,70,1093
M4/2694B,01/01/2024 00:00:00,14:59:00,59,934,18,24,15,,,,,,,,,,,,,,,70,991
M4/2694B,01/01/2024 00:00:00,15:14:00,60,1002,14,13,7,,,,,,,,,,,,,,,69,1036
M4/2694B,01/01/2024 00:00:00,15:29:00,61,950,11,16,14,,,,,,,,,,,,,,,70,991
M4/2694B,01/01/2024 00:00:00,15:44:00,62,916,11,18,18,,,,,,,,,,,,,,,69,963
M4/2694B,01/01/2024 00:00:00,15:59:00,63,942,9,16,12,,,,,,,,,,,,,,,67,979
M4/2694B,01/01/2024 00:00:00,16:14:00,64,1009,19,15,12,,,,,,,,,,,,,,,67,1055
M4/2694B,01/01/2024 00:00:00,16:29:00,65,954,17,15,14,,,,,,,,,,,,,,,67,1000
M4/2694B,01/01/2024 00:00:00,16:44:00,66,902,13,15,8,,,,,,,,,,,,,,,68,938
M4/2694B,01/01/2024 00:00:00,16:59:00,67,865,9,19,14,,,,,,,,,,,,,,,69,907
M4/2694B,01/01/2024 00:00:00,17:14:00,68,779,13,9,8,,,,,,,,,,,,,,,68,809
M4/2694B,01/01/2024 00:00:00,17:29:00,69,783,17,11,18,,,,,,,,,,,,,,,67,829
M4/2694B,01/01/2024 00:00:00,17:44:00,70,716,11,9,14,,,,,,,,,,,,,,,66,750
M4/2694B,01/01/2024 00:00:00,17:59:00,71,697,8,10,10,,,,,,,,,,,,,,,66,725
M4/2694B,01/01/2024 00:00:00,18:14:00,72,660,10,9,9,,,,,,,,,,,,,,,66,688
M4/2694B,01/01/2024 00:00:00,18:29:00,73,628,10,8,10,,,,,,,,,,,,,,,67,656
M4/2694B,01/01/2024 00:00:00,18:44:00,74,678,6,19,11,,,,,,,,,,,,,,,66,714
M4/2694B,01/01/2024 00:00:00,18:59:00,75,572,3,4,10,,,,,,,,,,,,,,,66,589
M4/2694B,01/01/2024 00:00:00,19:14:00,76,483,2,6,15,,,,,,,,,,,,,,,67,506
M4/2694B,01/01/2024 00:00:00,19:29:00,77,538,1,8,11,,,,,,,,,,,,,,,67,558
M4/2694B,01/01/2024 00:00:00,19:44:00,78,392,5,11,16,,,,,,,,,,,,,,,64,424
M4/2694B,01/01/2024 00:00:00,19:59:00,79,447,7,9,16,,,,,,,,,,,,,,,67,479
M4/2694B,01/01/2024 00:00:00,20:14:00,80,407,0,5,12,,,,,,,,,,,,,,,66,424
M4/2694B,01/01/2024 00:00:00,20:29:00,81,387,6,5,11,,,,,,,,,,,,,,,66,409
M4/2694B,01/01/2024 00:00:00,20:44:00,82,340,4,3,15,,,,,,,,,,,,,,,67,362
M4/2694B,01/01/2024 00:00:00,20:59:00,83,319,2,9,10,,,,,,,,,,,,,,,67,340
M4/2694B,01/01/2024 00:00:00,21:14:00,84,281,4,5,11,,,,,,,,,,,,,,,68,301
M4/2694B,01/01/2024 00:00:00,21:29:00,85,281,2,4,11,,,,,,,,,,,,,,,67,298
M4/2694B,01/01/2024 00:00:00,21:44:00,86,238,1,10,8,,,,,,,,,,,,,,,68,257
M4/2694B,01/01/2024 00:00:00,21:59:00,87,181,3,8,12,,,,,,,,,,,,,,,69,204
M4/2694B,01/01/2024 00:00:00,22:14:00,88,146,5,3,10,,,,,,,,,,,,,,,68,164
M4/2694B,01/01/2024 00:00:00,22:29:00,89,146,1,3,7,,,,,,,,,,,,,,,66,157
M4/2694B,01/01/2024 00:00:00,22:44:00,90,127,1,2,2,,,,,,,,,,,,,,,66,132
M4/2694B,01/01/2024 00:00:00,22:59:00,91,105,0,2,4,,,,,,,,,,,,,,,67,111
M4/2694B,01/01/2024 00:00:00,23:14:00,92,114,0,3,9,,,,,,,,,,,,,,,66,126
M4/2694B,01/01/2024 00:00:00,23:29:00,93,88,2,0,6,,,,,,,,,,,,,,,66,96
M4/2694B,01/01/2024 00:00:00,23:44:00,94,65,2,4,6,,,,,,,,,,,,,,,66,77
M4/2694B,01/01/2024 00:00:00,23:59:00,95,53,1,3,9,,,,,,,,,,,,,,,65,66
M4/2694B,02/01/2024 00:00:00,00:14:00,0,48,0,1,11,,,,,,,,,,,,,,,62,60
M4/2694B,02/01/2024 00:00:00,00:29:00,1,44,0,1,11,,,,,,,,,,,,,,,62,56
M4/2694B,02/01/2024 00:00:00,00:44:00,2,57,2,2,8,,,,,,,,,,,,,,,62,69
M4/2694B,02/01/2024 00:00:00,00:59:00,3,40,1,1,16,,,,,,,,,,,,,,,62,58
M4/2694B,02/01/2024 00:00:00,01:14:00,4,43,8,6,13,,,,,,,,,,,,,,,60,70
M4/2694B,02/01/2024 00:00:00,01:29:00,5,74,5,9,13,,,,,,,,,,,,,,,60,101
M4/2694B,02/01/2024 00:00:00,01:44:00,6,42,4,4,10,,,,,,,,,,,,,,,61,60
M4/2694B,02/01/2024 00:00:00,01:59:00,7,52,14,10,16,,,,,,,,,,,,,,,59,92
M4/2694B,02/01/2024 00:00:00,02:14:00,8,47,3,10,11,,,,,,,,,,,,,,,12,71
M4/2694B,02/01/2024 00:00:00,02:29:00,9,68,1,4,3,,,,,,,,,,,,,,,14,76
M4/2694B,02/01/2024 00:00:00,02:44:00,10,43,0,1,1,,,,,,,,,,,,,,,24,45
M4/2694B,02/01/2024 00:00:00,02:59:00,11,33,0,6,1,,,,,,,,,,,,,,,34,40
M4/2694B,02/01/2024 00:00:00,03:14:00,12,48,1,16,1,,,,,,,,,,,,,,,39,66
M4/2694B,02/01/2024 00:00:00,03:29:00,13,46,0,3,2,,,,,,,,,,,,,,,43,51
M4/2694B,02/01/2024 00:00:00,03:44:00,14,51,1,4,5,,,,,,,,,,,,,,,52,61
M4/2694B,02/01/2024 00:00:00,03:59:00,15,45,1,3,10,,,,,,,,,,,,,,,53,59
M4/2694B,02/01/2024 00:00:00,04:14:00,16,58,0,6,10,,,,,,,,,,,,,,,56,74
M4/2694B,02/01/2024 00:00:00,04:29:00,17,63,2,5,5,,,,,,,,,,,,,,,60,75
M4/2694B,02/01/2024 00:00:00,04:44:00,18,92,2,8,14,,,,,,,,,,,,,,,61,116
M4/2694B,02/01/2024 00:00:00,04:59:00,19,101,1,6,12,,,,,,,,,,,,,,,62,120
M4/2694B,02/01/2024 00:00:00,05:14:00,20,137,1,5,18,,,,,,,,,,,,,,,65,161
M4/2694B,02/01/2024 00:00:00,05:29:00,21,169,4,10,27,,,,,,,,,,,,,,,65,210
M4/2694B,02/01/2024 00:00:00,05:44:00,22,221,3,9,23,,,,,,,,,,,,,,,66,256
M4/2694B,02/01/2024 00:00:00,05:59:00,23,233,6,15,37,,,,,,,,,,,,,,,66,291
M4/2694B,02/01/2024 00:00:00,06:14:00,24,314,7,16,25,,,,,,,,,,,,,,,67,362
M4/2694B,02/01/2024 00:00:00,06:29:00,25,370,4,18,27,,,,,,,,,,,,,,,66,419
M4/2694B,02/01/2024 00:00:00,06:44:00,26,464,9,26,33,,,,,,,,,,,,,,,66,532
M4/2694B,02/01/2024 00:00:00,06:59:00,27,542,8,15,24,,,,,,,,,,,,,,,68,589
M4/2694B,02/01/2024 00:00:00,07:14:00,28,604,9,29,34,,,,,,,,,,,,,,,67,676
M4/2694B,02/01/2024 00:00:00,07:29:00,29,743,17,33,30,,,,,,,,,,,,,,,66,823
M4/2694B,02/01/2024 00:00:00,07:44:00,30,835,15,34,41,,,,,,,,,,,,,,,68,925
M4/2694B,02/01/2024 00:00:00,07:59:00,31,739,18,33,48,,,,,,,,,,,,,,,68,838
M4/2694B,02/01/2024 00:00:00,08:14:00,32,651,22,35,47,,,,,,,,,,,,,,,68,755
M4/2694B,02/01/2024 00:00:00,08:29:00,33,701,7,35,43,,,,,,,,,,,,,,,69,786
M4/2694B,02/01/2024 00:00:00,08:44:00,34,630,15,33,47,,,,,,,,,,,,,,,67,725
M4/2694B,02/01/2024 00:00:00,08:59:00,35,495,14,29,53,,,,,,,,,,,,,,,66,591
M4/2694B,02/01/2024 00:00:00,09:14:00,36,502,14,34,52,,,,,,,,,,,,,,,65,602
M4/2694B,02/01/2024 00:00:00,09:29:00,37,504,22,40,52,,,,,,,,,,,,,,,63,618
M4/2694B,02/01/2024 00:00:00,09:44:00,38,506,10,35,41,,,,,,,,,,,,,,,66,592
M4/2694B,02/01/2024 00:00:00,09:59:00,39,511,8,31,48,,,,,,,,,,,,,,,65,598
M4/2694B,02/01/2024 00:00:00,10:14:00,40,527,10,24,29,,,,,,,,,,,,,,,66,590
M4/2694B,02/01/2024 00:00:00,10:29:00,41,546,7,36,45,,,,,,,,,,,,,,,67,634
M4/2694B,02/01/2024 00:00:00,10:44:00,42,606,16,27,45,,,,,,,,,,,,,,,69,694
M4/2694B,02/01/2024 00:00:00,10:59:00,43,658,17,29,39,,,,,,,,,,,,,,,69,743
M4/2694B,02/01/2024 00:00:00,11:14:00,44,637,11,41,52,,,,,,,,,,,,,,,69,741
M4/2694B,02/01/2024 00:00:00,11:29:00,45,670,7,35,38,,,,,,,,,,,,,,,70,750
M4/2694B,02/01/2024 00:00:00,11:44:00,46,765,12,24,46,,,,,,,,,,,,,,,67,847
M4/2694B,02/01/2024 00:00:00,11:59:00,47,740,18,33,51,,,,,,,,,,,,,,,66,842
M4/2694B,02/01/2024 00:00:00,12:14:00,48,761,18,28,57,,,,,,,,,,,,,,,65,864
M4/2694B,02/01/2024 00:00:00,12:29:00,49,658,26,131,114,,,,,,,,,,,,,,,54,929
M4/2694B,02/01/2024 00:00:00,12:44:00,50,820,9,48,45,,,,,,,,,,,,,,,69,922
M4/2694B,02/01/2024 00:00:00,12:59:00,51,841,19,35,53,,,,,,,,,,,,,,,66,948
M4/2694B,02/01/2024 00:00:00,13:14:00,52,817,16,32,49,,,,,,,,,,,,,,,69,914
M4/2694B,02/01/2024 00:00:00,13:29:00,53,854,25,35,43,,,,,,,,,,,,,,,66,957
M4/2694B,02/01/2024 00:00:00,13:44:00,54,829,22,37,41,,,,,,,,,,,,,,,65,929
M4/2694B,02/01/2024 00:00:00,13:59:00,55,734,19,32,54,,,,,,,,,,,,,,,65,839
M4/2694B,02/01/2024 00:00:00,14:14:00,56,758,10,33,41,,,,,,,,,,,,,,,68,842
M4/2694B,02/01/2024 00:00:00,14:29:00,57,794,33,58,99,,,,,,,,,,,,,,,68,984
M4/2694B,02/01/2024 00:00:00,14:44:00,58,573,47,88,146,,,,,,,,,,,,,,,68,854
M4/2694B,02/01/2024 00:00:00,14:59:00,59,609,57,105,204,,,,,,,,,,,,,,,63,975
M4/2694B,02/01/2024 00:00:00,15:14:00,60,563,36,78,184,,,,,,,,,,,,,,,61,861
M4/2694B,02/01/2024 00:00:00,15:29:00,61,686,41,81,157,,,,,,,,,,,,,,,60,965
M4/2694B,02/01/2024 00:00:00,15:44:00,62,560,45,69,178,,,,,,,,,,,,,,,66,852
M4/2694B,02/01/2024 00:00:00,15:59:00,63,751,28,69,157,,,,,,,,,,,,,,,64,1005
M4/2694B,02/01/2024 00:00:00,16:14:00,64,660,37,69,187,,,,,,,,,,,,,,,63,953
M4/2694B,02/01/2024 00:00:00,16:29:00,65,917,30,55,97,,,,,,,,,,,,,,,65,1099
M4/2694B,02/01/2024 00:00:00,16:44:00,66,910,37,55,78,,,,,,,,,,,,,,,62,1080
M4/2694B,02/01/2024 00:00:00,16:57:00,67,885,23,47,46,,,,,,,,,,,,,,,63,1002
M4/2694B,02/01/2024 00:00:00,17:14:00,68,1048,24,56,49,,,,,,,,,,,,,,,49,1176
M4/2694B,02/01/2024 00:00:00,17:29:00,69,1005,34,35,68,,,,,,,,,,,,,,,60,1142
M4/2694B,02/01/2024 00:00:00,17:44:00,70,926,33,38,51,,,,,,,,,,,,,,,64,1048
M4/2694B,02/01/2024 00:00:00,17:59:00,71,782,21,41,48,,,,,,,,,,,,,,,62,892
M4/2694B,02/01/2024 00:00:00,18:14:00,72,819,25,40,58,,,,,,,,,,,,,,,64,942
M4/2694B,02/01/2024 00:00:00,18:29:00,73,707,26,30,45,,,,,,,,,,,,,,,64,808
M4/2694B,02/01/2024 00:00:00,18:44:00,74,649,25,38,45,,,,,,,,,,,,,,,64,757
M4/2694B,02/01/2024 00:00:00,18:59:00,75,513,12,23,23,,,,,,,,,,,,,,,64,571
M4/2694B,02/01/2024 00:00:00,19:14:00,76,448,15,28,47,,,,,,,,,,,,,,,63,538
M4/2694B,02/01/2024 00:00:00,19:29:00,77,315,22,39,107,,,,,,,,,,,,,,,62,483
M4/2694B,02/01/2024 00:00:00,19:44:00,78,246,26,29,106,,,,,,,,,,,,,,,66,407
M4/2694B,02/01/2024 00:00:00,19:59:00,79,267,10,37,104,,,,,,,,,,,,,,,66,418
M4/2694B,02/01/2024 00:00:00,20:14:00,80,253,25,28,75,,,,,,,,,,,,,,,64,381
M4/2694B,02/01/2024 00:00:00,20:29:00,81,233,12,34,79,,,,,,,,,,,,,,,63,358
M4/2694B,02/01/2024 00:00:00,20:44:00,82,194,13,37,104,,,,,,,,,,,,,,,63,348
M4/2694B,02/01/2024 00:00:00,20:59:00,83,193,12,24,75,,,,,,,,,,,,,,,64,304
M4/2694B,02/01/2024 00:00:00,21:14:00,84,245,7,11,38,,,,,,,,,,,,,,,63,301
M4/2694B,02/01/2024 00:00:00,21:29:00,85,240,3,8,27,,,,,,,,,,,,,,,66,278
M4/2694B,02/01/2024 00:00:00,21:44:00,86,191,2,5,15,,,,,,,,,,,,,,,61,213
M4/2694B,02/01/2024 00:00:00,21:59:00,87,147,3,9,17,,,,,,,,,,,,,,,63,176
M4/2694B,02/01/2024 00:00:00,22:14:00,88,151,4,8,26,,,,,,,,,,,,,,,65,189
M4/2694B,02/01/2024 00:00:00,22:29:00,89,83,4,2,9,,,,,,,,,,,,,,,64,98
M4/2694B,02/01/2024 00:00:00,22:44:00,90,153,4,13,15,,,,,,,,,,,,,,,67,185
M4/2694B,02/01/2024 00:00:00,22:59:00,91,113,6,8,30,,,,,,,,,,,,,,,66,157
M4/2694B,02/01/2024 00:00:00,23:14:00,92,91,1,5,19,,,,,,,,,,,,,,,67,116
M4/2694B,02/01/2024 00:00:00,23:29:00,93,77,1,6,14,,,,,,,,,,,,,,,66,98
M4/2694B,02/01/2024 00:00:00,23:44:00,94,35,0,1,11,,,,,,,,,,,,,,,65,47
M4/2694B,02/01/2024 00:00:00,23:59:00,95,42,0,0,5,,,,,,,,,,,,,,,66,47
M4/2694B,03/01/2024 00:00:00,00:14:00,0,78,2,3,28,,,,,,,,,,,,,,,64,111
M4/2694B,03/01/2024 00:00:00,00:29:00,1,49,1,2,13,,,,,,,,,,,,,,,63,65
M4/2694B,03/01/2024 00:00:00,00:44:00,2,42,0,4,12,,,,,,,,,,,,,,,62,58
M4/2694B,03/01/2024 00:00:00,00:59:00,3,34,0,4,15,,,,,,,,,,,,,,,62,53
M4/2694B,03/01/2024 00:00:00,01:14:00,4,42,2,3,10,,,,,,,,,,,,,,,63,57
M4/2694B,03/01/2024 00:00:00,01:29:00,5,33,1,5,16,,,,,,,,,,,,,,,63,55
M4/2694B,03/01/2024 00:00:00,01:44:00,6,29,0,2,15,,,,,,,,,,,,,,,64,46
M4/2694B,03/01/2024 00:00:00,01:59:00,7,24,1,4,9,,,,,,,,,,,,,,,63,38
M4/2694B,03/01/2024 00:00:00,02:14:00,8,29,2,1,7,,,,,,,,,,,,,,,64,39
M4/2694B,03/01/2024 00:00:00,02:29:00,9,40,1,2,12,,,,,,,,,,,,,,,63,55
M4/2694B,03/01/2024 00:00:00,02:44:00,10,33,1,4,25,,,,,,,,,,,,,,,61,63
M4/2694B,03/01/2024 00:00:00,02:59:00,11,26,0,5,11,,,,,,,,,,,,,,,60,42
M4/2694B,03/01/2024 00:00:00,03:14:00,12,30,2,3,11,,,,,,,,,,,,,,,59,46
M4/2694B,03/01/2024 00:00:00,03:29:00,13,33,2,2,14,,,,,,,,,,,,,,,62,51
M4/2694B,03/01/2024 00:00:00,03:44:00,14,30,2,4,18,,,,,,,,,,,,,,,63,54
M4/2694B,03/01/2024 00:00:00,03:59:00,15,40,9,14,28,,,,,,,,,,,,,,,61,91
M4/2694B,03/01/2024 00:00:00,04:14:00,16,39,0,6,24,,,,,,,,,,,,,,,62,69
M4/2694B,03/01/2024 00:00:00,04:29:00,17,55,1,4,27,,,,,,,,,,,,,,,65,87
M4/2694B,03/01/2024 00:00:00,04:44:00,18,99,0,3,28,,,,,,,,,,,,,,,65,130
M4/2694B,03/01/2024 00:00:00,04:59:00,19,107,1,7,26,,,,,,,,,,,,,,,65,141
M4/2694B,03/01/2024 00:00:00,05:14:00,20,125,1,3,46,,,,,,,,,,,,,,,66,175
M4/2694B,03/01/2024 00:00:00,05:29:00,21,166,7,16,30,,,,,,,,,,,,,,,67,219
M4/2694B,03/01/2024 00:00:00,05:44:00,22,213,5,15,43,,,,,,,,,,,,,,,66,276
M4/2694B,03/01/2024 00:00:00,05:59:00,23,261,6,18,45,,,,,,,,,,,,,,,65,330
M4/2694B,03/01/2024 00:00:00,06:14:00,24,293,6,15,38,,,,,,,,,,,,,,,67,352
M4/2694B,03/01/2024 00:00:00,06:29:00,25,414,7,26,50,,,,,,,,,,,,,,,67,497
M4/2694B,03/01/2024 00:00:00,06:44:00,26,516,13,21,67,,,,,,,,,,,,,,,67,617
M4/2694B,03/01/2024 00:00:00,06:59:00,27,574,16,28,46,,,,,,,,,,,,,,,67,664
M4/2694B,03/01/2024 00:00:00,07:14:00,28,704,14,34,57,,,,,,,,,,,,,,,68,809
M4/2694B,03/01/2024 00:00:00,07:29:00,29,777,17,36,58,,,,,,,,,,,,,,,68,888
M4/2694B,03/01/2024 00:00:00,07:44:00,30,857,25,52,50,,,,,,,,,,,,,,,68,984
M4/2694B,03/01/2024 00:00:00,07:59:00,31,839,18,37,36,,,,,,,,,,,,,,,69,930
M4/2694B,03/01/2024 00:00:00,08:14:00,32,787,15,29,64,,,,,,,,,,,,,,,68,895
M4/2694B,03/01/2024 00:00:00,08:29:00,33,890,24,39,36,,,,,,,,,,,,,,,67,989
M4/2694B,03/01/2024 00:00:00,08:44:00,34,762,21,33,38,,,,,,,,,,,,,,,67,854
M4/2694B,03/01/2024 00:00:00,08:59:00,35,627,18,30,38,,,,,,,,,,,,,,,69,713
M4/2694B,03/01/2024 00:00:00,09:14:00,36,596,18,33,47,,,,,,,,,,,,,,,67,694
M4/2694B,03/01/2024 00:00:00,09:29:00,37,590,16,40,45,,,,,,,,,,,,,,,68,691
M4/2694B,03/01/2024 00:00:00,09:44:00,38,620,18,31,37,,,,,,,,,,,,,,,66,706
M4/2694B,03/01/2024 00:00:00,09:59:00,39,542,13,24,56,,,,,,,,,,,,,,,66,635
M4/2694B,03/01/2024 00:00:00,10:14:00,40,538,14,29,37,,,,,,,,,,,,,,,66,618
M4/2694B,03/01/2024 00:00:00,10:29:00,41,532,14,41,63,,,,,,,,,,,,,,,70,650
M4/2694B,03/01/2024 00:00:00,10:44:00,42,561,11,22,53,,,,,,,,,,,,,,,68,647
M4/2694B,03/01/2024 00:00:00,10:59:00,43,560,17,23,45,,,,,,,,,,,,,,,65,645
M4/2694B,03/01/2024 00:00:00,11:14:00,44,615,21,25,48,,,,,,,,,,,,,,,65,709
M4/2694B,03/01/2024 00:00:00,11:29:00,45,572,10,25,40,,,,,,,,,,,,,,,67,647
M4/2694B,03/01/2024 00:00:00,11:44:00,46,566,7,38,46,,,,,,,,,,,,,,,67,657
M4/2694B,03/01/2024 00:00:00,11:59:00,47,604,13,34,55,,,,,,,,,,,,,,,65,706
M4/2694B,03/01/2024 00:00:00,12:14:00,48,574,13,32,61,,,,,,,,,,,,,,,67,680
M4/2694B,03/01/2024 00:00:00,12:29:00,49,632,15,24,50,,,,,,,,,,,,,,,65,721
M4/2694B,03/01/2024 00:00:00,12:44:00,50,619,16,37,55,,,,,,,,,,,,,,,64,727
M4/2694B,03/01/2024 00:00:00,12:59:00,51,612,25,26,56,,,,,,,,,,,,,,,64,719
M4/2694B,03/01/2024 00:00:00,13:14:00,52,630,29,51,59,,,,,,,,,,,,,,,64,769
M4/2694B,03/01/2024 00:00:00,13:29:00,53,618,25,41,61,,,,,,,,,,,,,,,65,745
M4/2694B,03/01/2024 00:00:00,13:44:00,54,644,15,47,39,,,,,,,,,,,,,,,65,745
M4/2694B,03/01/2024 00:00:00,13:59:00,55,669,18,49,46,,,,,,,,,,,,,,,65,782
M4/2694B,03/01/2024 00:00:00,14:14:00,56,617,18,36,65,,,,,,,,,,,,,,,65,736
M4/2694B,03/01/2024 00:00:00,14:29:00,57,655,13,33,57,,,,,,,,,,,,,,,66,758
M4/2694B,03/01/2024 00:00:00,14:44:00,58,705,29,31,55,,,,,,,,,,,,,,,67,820
M4/2694B,03/01/2024 00:00:00,14:59:00,59,713,16,47,66,,,,,,,,,,,,,,,67,842
M4/2694B,03/01/2024 00:00:00,15:14:00,60,661,17,29,54,,,,,,,,,,,,,,,66,761
M4/2694B,03/01/2024 00:00:00,15:29:00,61,752,19,27,49,,,,,,,,,,,,,,,67,847
M4/2694B,03/01/2024 00:00:00,15:44:00,62,698,16,31,43,,,,,,,,,,,,,,,68,788
