Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2694B,02/01/2022 00:00:00,06:14:00,24,66,0,0,8,,,,,,,,,,,,,,,61,74
M4/2694B,02/01/2022 00:00:00,06:29:00,25,69,0,1,9,,,,,,,,,,,,,,,62,79
M4/2694B,02/01/2022 00:00:00,06:44:00,26,93,0,3,11,,,,,,,,,,,,,,,62,107
M4/2694B,02/01/2022 00:00:00,06:59:00,27,78,0,5,13,,,,,,,,,,,,,,,60,96
M4/2694B,02/01/2022 00:00:00,07:14:00,28,93,3,4,9,,,,,,,,,,,,,,,60,109
M4/2694B,02/01/2022 00:00:00,07:29:00,29,102,0,7,9,,,,,,,,,,,,,,,60,118
M4/2694B,02/01/2022 00:00:00,07:44:00,30,124,3,3,9,,,,,,,,,,,,,,,59,139
M4/2694B,02/01/2022 00:00:00,07:59:00,31,128,3,0,11,,,,,,,,,,,,,,,62,142
M4/2694B,02/01/2022 00:00:00,08:14:00,32,144,2,1,17,,,,,,,,,,,,,,,63,164
M4/2694B,02/01/2022 00:00:00,08:29:00,33,180,0,8,7,,,,,,,,,,,,,,,63,195
M4/2694B,02/01/2022 00:00:00,08:44:00,34,218,4,4,18,,,,,,,,,,,,,,,64,244
M4/2694B,02/01/2022 00:00:00,08:59:00,35,250,2,2,14,,,,,,,,,,,,,,,62,268
M4/2694B,02/01/2022 00:00:00,09:14:00,36,247,1,6,8,,,,,,,,,,,,,,,63,262
M4/2694B,02/01/2022 00:00:00,09:29:00,37,306,3,8,18,,,,,,,,,,,,,,,65,335
M4/2694B,02/01/2022 00:00:00,09:44:00,38,364,0,4,13,,,,,,,,,,,,,,,66,381
M4/2694B,02/01/2022 00:00:00,09:59:00,39,409,3,1,10,,,,,,,,,,,,,,,66,423
M4/2694B,02/01/2022 00:00:00,10:14:00,40,443,4,4,15,,,,,,,,,,,,,,,67,466
M4/2694B,02/01/2022 00:00:00,10:29:00,41,538,4,6,6,,,,,,,,,,,,,,,66,554
M4/2694B,02/01/2022 00:00:00,10:44:00,42,602,16,17,26,,,,,,,,,,,,,,,65,661
M4/2694B,02/01/2022 00:00:00,10:59:00,43,715,16,23,11,,,,,,,,,,,,,,,65,765
M4/2694B,02/01/2022 00:00:00,11:14:00,44,713,14,10,16,,,,,,,,,,,,,,,66,753
M4/2694B,02/01/2022 00:00:00,11:29:00,45,793,16,13,22,,,,,,,,,,,,,,,69,844
M4/2694B,02/01/2022 00:00:00,11:44:00,46,775,7,23,22,,,,,,,,,,,,,,,68,827
M4/2694B,02/01/2022 00:00:00,11:59:00,47,957,14,20,25,,,,,,,,,,,,,,,66,1016
M4/2694B,02/01/2022 00:00:00,12:14:00,48,915,10,8,14,,,,,,,,,,,,,,,68,947
M4/2694B,02/01/2022 00:00:00,12:29:00,49,1029,12,15,13,,,,,,,,,,,,,,,69,1069
M4/2694B,02/01/2022 00:00:00,12:44:00,50,974,24,27,11,,,,,,,,,,,,,,,67,1036
M4/2694B,02/01/2022 00:00:00,12:59:00,51,922,7,15,4,,,,,,,,,,,,,,,67,948
M4/2694B,02/01/2022 00:00:00,13:14:00,52,1022,16,20,15,,,,,,,,,,,,,,,66,1073
M4/2694B,02/01/2022 00:00:00,13:29:00,53,991,20,19,21,,,,,,,,,,,,,,,66,1051
M4/2694B,02/01/2022 00:00:00,13:44:00,54,806,7,9,16,,,,,,,,,,,,,,,68,838
M4/2694B,02/01/2022 00:00:00,13:59:00,55,983,10,14,13,,,,,,,,,,,,,,,64,1020
M4/2694B,02/01/2022 00:00:00,14:14:00,56,1022,9,24,16,,,,,,,,,,,,,,,62,1071
M4/2694B,02/01/2022 00:00:00,14:29:00,57,1039,20,22,14,,,,,,,,,,,,,,,66,1095
M4/2694B,02/01/2022 00:00:00,14:44:00,58,1034,18,37,19,,,,,,,,,,,,,,,65,1108
M4/2694B,02/01/2022 00:00:00,14:59:00,59,963,29,26,21,,,,,,,,,,,,,,,65,1039
M4/2694B,02/01/2022 00:00:00,15:14:00,60,993,16,32,15,,,,,,,,,,,,,,,58,1056
M4/2694B,02/01/2022 00:00:00,15:29:00,61,975,28,37,26,,,,,,,,,,,,,,,65,1066
M4/2694B,02/01/2022 00:00:00,15:44:00,62,1076,12,15,14,,,,,,,,,,,,,,,64,1117
M4/2694B,02/01/2022 00:00:00,15:59:00,63,1000,12,12,14,,,,,,,,,,,,,,,62,1038
M4/2694B,02/01/2022 00:00:00,16:14:00,64,880,25,50,27,,,,,,,,,,,,,,,61,982
M4/2694B,02/01/2022 00:00:00,16:29:00,65,924,47,39,32,,,,,,,,,,,,,,,46,1042
M4/2694B,02/01/2022 00:00:00,16:44:00,66,990,27,19,13,,,,,,,,,,,,,,,32,1049
M4/2694B,02/01/2022 00:00:00,16:59:00,67,954,16,9,11,,,,,,,,,,,,,,,36,990
M4/2694B,02/01/2022 00:00:00,17:14:00,68,998,24,15,15,,,,,,,,,,,,,,,54,1052
M4/2694B,02/01/2022 00:00:00,17:29:00,69,875,26,21,12,,,,,,,,,,,,,,,63,934
M4/2694B,02/01/2022 00:00:00,17:44:00,70,806,14,23,15,,,,,,,,,,,,,,,64,858
M4/2694B,02/01/2022 00:00:00,17:59:00,71,734,14,19,30,,,,,,,,,,,,,,,66,797
M4/2694B,02/01/2022 00:00:00,18:14:00,72,761,19,27,31,,,,,,,,,,,,,,,65,838
M4/2694B,02/01/2022 00:00:00,18:29:00,73,637,7,8,14,,,,,,,,,,,,,,,66,666
M4/2694B,02/01/2022 00:00:00,18:44:00,74,611,15,8,15,,,,,,,,,,,,,,,66,649
M4/2694B,02/01/2022 00:00:00,18:59:00,75,520,8,11,12,,,,,,,,,,,,,,,64,551
M4/2694B,02/01/2022 00:00:00,19:14:00,76,527,8,16,28,,,,,,,,,,,,,,,65,579
M4/2694B,02/01/2022 00:00:00,19:29:00,77,443,10,9,15,,,,,,,,,,,,,,,65,477
M4/2694B,02/01/2022 00:00:00,19:44:00,78,380,7,6,17,,,,,,,,,,,,,,,65,410
M4/2694B,02/01/2022 00:00:00,19:59:00,79,390,6,3,12,,,,,,,,,,,,,,,65,411
M4/2694B,02/01/2022 00:00:00,20:14:00,80,360,2,3,16,,,,,,,,,,,,,,,66,381
M4/2694B,02/01/2022 00:00:00,20:29:00,81,328,4,5,17,,,,,,,,,,,,,,,65,354
M4/2694B,02/01/2022 00:00:00,20:44:00,82,291,1,6,11,,,,,,,,,,,,,,,64,309
M4/2694B,02/01/2022 00:00:00,20:59:00,83,266,2,2,15,,,,,,,,,,,,,,,65,285
M4/2694B,02/01/2022 00:00:00,21:14:00,84,226,0,8,15,,,,,,,,,,,,,,,65,249
M4/2694B,02/01/2022 00:00:00,21:29:00,85,197,2,4,12,,,,,,,,,,,,,,,66,215
M4/2694B,02/01/2022 00:00:00,21:44:00,86,198,0,3,14,,,,,,,,,,,,,,,65,215
M4/2694B,02/01/2022 00:00:00,21:59:00,87,199,2,1,8,,,,,,,,,,,,,,,68,210
M4/2694B,02/01/2022 00:00:00,22:14:00,88,166,1,2,9,,,,,,,,,,,,,,,66,178
M4/2694B,02/01/2022 00:00:00,22:29:00,89,148,1,6,4,,,,,,,,,,,,,,,65,159
M4/2694B,02/01/2022 00:00:00,22:44:00,90,134,1,1,12,,,,,,,,,,,,,,,63,148
M4/2694B,02/01/2022 00:00:00,22:59:00,91,96,0,0,6,,,,,,,,,,,,,,,62,102
M4/2694B,02/01/2022 00:00:00,23:14:00,92,105,0,7,8,,,,,,,,,,,,,,,63,120
M4/2694B,02/01/2022 00:00:00,23:29:00,93,79,0,2,12,,,,,,,,,,,,,,,65,93
M4/2694B,02/01/2022 00:00:00,23:44:00,94,48,0,0,8,,,,,,,,,,,,,,,64,56
M4/2694B,02/01/2022 00:00:00,23:59:00,95,57,0,2,11,,,,,,,,,,,,,,,64,70
M4/2694B,03/01/2022 00:00:00,00:14:00,0,30,0,0,14,,,,,,,,,,,,,,,60,44
M4/2694B,03/01/2022 00:00:00,00:29:00,1,28,0,0,6,,,,,,,,,,,,,,,61,34
M4/2694B,03/01/2022 00:00:00,00:44:00,2,24,0,0,6,,,,,,,,,,,,,,,62,30
M4/2694B,03/01/2022 00:00:00,00:59:00,3,31,0,1,5,,,,,,,,,,,,,,,63,37
M4/2694B,03/01/2022 00:00:00,01:14:00,4,29,0,2,12,,,,,,,,,,,,,,,62,43
M4/2694B,03/01/2022 00:00:00,01:29:00,5,25,1,0,8,,,,,,,,,,,,,,,62,34
M4/2694B,03/01/2022 00:00:00,01:44:00,6,17,0,2,9,,,,,,,,,,,,,,,60,28
M4/2694B,03/01/2022 00:00:00,01:59:00,7,13,0,0,12,,,,,,,,,,,,,,,59,25
M4/2694B,03/01/2022 00:00:00,02:14:00,8,21,0,0,4,,,,,,,,,,,,,,,60,25
M4/2694B,03/01/2022 00:00:00,02:29:00,9,23,0,4,14,,,,,,,,,,,,,,,59,41
M4/2694B,03/01/2022 00:00:00,02:44:00,10,17,0,0,8,,,,,,,,,,,,,,,58,25
M4/2694B,03/01/2022 00:00:00,02:59:00,11,16,0,1,7,,,,,,,,,,,,,,,59,24
M4/2694B,03/01/2022 00:00:00,03:14:00,12,15,0,2,6,,,,,,,,,,,,,,,59,23
M4/2694B,03/01/2022 00:00:00,03:29:00,13,15,1,2,15,,,,,,,,,,,,,,,59,33
M4/2694B,03/01/2022 00:00:00,03:44:00,14,17,1,0,5,,,,,,,,,,,,,,,60,23
M4/2694B,03/01/2022 00:00:00,03:59:00,15,30,0,3,11,,,,,,,,,,,,,,,61,44
M4/2694B,03/01/2022 00:00:00,04:14:00,16,31,2,0,15,,,,,,,,,,,,,,,63,48
M4/2694B,03/01/2022 00:00:00,04:29:00,17,42,0,4,13,,,,,,,,,,,,,,,62,59
M4/2694B,03/01/2022 00:00:00,04:44:00,18,54,0,3,14,,,,,,,,,,,,,,,63,71
M4/2694B,03/01/2022 00:00:00,04:59:00,19,54,0,2,14,,,,,,,,,,,,,,,62,70
M4/2694B,03/01/2022 00:00:00,05:14:00,20,48,3,3,10,,,,,,,,,,,,,,,62,64
M4/2694B,03/01/2022 00:00:00,05:29:00,21,68,0,4,14,,,,,,,,,,,,,,,62,86
M4/2694B,03/01/2022 00:00:00,05:44:00,22,95,1,4,18,,,,,,,,,,,,,,,62,118
M4/2694B,03/01/2022 00:00:00,05:59:00,23,63,0,2,16,,,,,,,,,,,,,,,62,81
M4/2694B,03/01/2022 00:00:00,06:14:00,24,89,1,1,17,,,,,,,,,,,,,,,62,108
M4/2694B,03/01/2022 00:00:00,06:29:00,25,118,3,2,26,,,,,,,,,,,,,,,65,149
M4/2694B,03/01/2022 00:00:00,06:44:00,26,99,0,1,15,,,,,,,,,,,,,,,63,115
M4/2694B,03/01/2022 00:00:00,06:59:00,27,114,1,5,21,,,,,,,,,,,,,,,63,141
M4/2694B,03/01/2022 00:00:00,07:14:00,28,119,2,8,13,,,,,,,,,,,,,,,60,142
M4/2694B,03/01/2022 00:00:00,07:29:00,29,151,2,10,9,,,,,,,,,,,,,,,61,172
M4/2694B,03/01/2022 00:00:00,07:44:00,30,139,3,8,15,,,,,,,,,,,,,,,63,165
M4/2694B,03/01/2022 00:00:00,07:59:00,31,167,3,5,21,,,,,,,,,,,,,,,64,196
M4/2694B,03/01/2022 00:00:00,08:14:00,32,204,1,3,19,,,,,,,,,,,,,,,65,227
M4/2694B,03/01/2022 00:00:00,08:29:00,33,179,3,9,15,,,,,,,,,,,,,,,66,206
M4/2694B,03/01/2022 00:00:00,08:44:00,34,215,6,3,24,,,,,,,,,,,,,,,64,248
M4/2694B,03/01/2022 00:00:00,08:59:00,35,228,3,7,23,,,,,,,,,,,,,,,65,261
M4/2694B,03/01/2022 00:00:00,09:14:00,36,280,3,11,28,,,,,,,,,,,,,,,68,322
M4/2694B,03/01/2022 00:00:00,09:29:00,37,289,2,12,25,,,,,,,,,,,,,,,66,328
M4/2694B,03/01/2022 00:00:00,09:44:00,38,363,6,13,15,,,,,,,,,,,,,,,66,397
M4/2694B,03/01/2022 00:00:00,09:59:00,39,349,8,3,21,,,,,,,,,,,,,,,66,381
M4/2694B,03/01/2022 00:00:00,10:14:00,40,407,6,11,15,,,,,,,,,,,,,,,67,439
M4/2694B,03/01/2022 00:00:00,10:29:00,41,502,5,24,33,,,,,,,,,,,,,,,66,564
M4/2694B,03/01/2022 00:00:00,10:44:00,42,520,9,9,28,,,,,,,,,,,,,,,67,566
M4/2694B,03/01/2022 00:00:00,10:59:00,43,566,5,14,32,,,,,,,,,,,,,,,67,617
M4/2694B,03/01/2022 00:00:00,11:14:00,44,621,5,13,28,,,,,,,,,,,,,,,68,667
M4/2694B,03/01/2022 00:00:00,11:29:00,45,702,6,15,36,,,,,,,,,,,,,,,67,759
M4/2694B,03/01/2022 00:00:00,11:44:00,46,718,6,15,29,,,,,,,,,,,,,,,67,768
M4/2694B,03/01/2022 00:00:00,11:59:00,47,732,9,24,30,,,,,,,,,,,,,,,67,795
M4/2694B,03/01/2022 00:00:00,12:14:00,48,739,6,11,24,,,,,,,,,,,,,,,67,780
M4/2694B,03/01/2022 00:00:00,12:29:00,49,761,12,16,21,,,,,,,,,,,,,,,67,810
M4/2694B,03/01/2022 00:00:00,12:44:00,50,807,13,12,30,,,,,,,,,,,,,,,66,862
M4/2694B,03/01/2022 00:00:00,12:59:00,51,855,12,22,29,,,,,,,,,,,,,,,67,918
M4/2694B,03/01/2022 00:00:00,13:14:00,52,836,15,18,25,,,,,,,,,,,,,,,67,894
M4/2694B,03/01/2022 00:00:00,13:29:00,53,889,7,19,31,,,,,,,,,,,,,,,67,946
M4/2694B,03/01/2022 00:00:00,13:44:00,54,988,11,25,10,,,,,,,,,,,,,,,66,1034
M4/2694B,03/01/2022 00:00:00,13:59:00,55,948,17,24,20,,,,,,,,,,,,,,,66,1009
M4/2694B,03/01/2022 00:00:00,14:14:00,56,920,12,17,28,,,,,,,,,,,,,,,68,977
M4/2694B,03/01/2022 00:00:00,14:29:00,57,880,6,16,32,,,,,,,,,,,,,,,67,934
M4/2694B,03/01/2022 00:00:00,14:44:00,58,817,12,14,21,,,,,,,,,,,,,,,66,864
